user_id,event_time,event_name,step_order,session_id
u0454,2026-05-18,project_created,4,s0454
u0454,2026-05-18,activated,5,s0454
u0455,2026-05-18,signup,1,s0455
u0455,2026-05-18,workspace_created,2,s0455
u0455,2026-05-18,invite_sent,3,s0455
u0455,2026-05-18,project_created,4,s0455
u0455,2026-05-18,activated,5,s0455
u0456,2026-05-18,signup,1,s0456
u0456,2026-05-18,workspace_created,2,s0456
u0457,2026-05-19,signup,1,s0457
u0457,2026-05-19,workspace_created,2,s0457
u0457,2026-05-19,invite_sent,3,s0457
u0458,2026-05-19,signup,1,s0458
u0458,2026-05-19,workspace_created,2,s0458
u0458,2026-05-19,invite_sent,3,s0458
u0459,2026-05-19,signup,1,s0459
u0459,2026-05-19,workspace_created,2,s0459
u0459,2026-05-19,invite_sent,3,s0459
u0460,2026-05-19,signup,1,s0460
u0460,2026-05-19,workspace_created,2,s0460
u0460,2026-05-19,invite_sent,3,s0460
u0460,2026-05-19,project_created,4,s0460
u0460,2026-05-19,activated,5,s0460
u0461,2026-05-19,signup,1,s0461
u0461,2026-05-19,workspace_created,2,s0461
u0461,2026-05-19,invite_sent,3,s0461
u0461,2026-05-19,project_created,4,s0461
u0461,2026-05-19,activated,5,s0461
u0462,2026-05-19,signup,1,s0462
u0462,2026-05-19,workspace_created,2,s0462
u0462,2026-05-19,invite_sent,3,s0462
u0462,2026-05-19,project_created,4,s0462
u0462,2026-05-19,activated,5,s0462
u0463,2026-05-19,signup,1,s0463
u0463,2026-05-19,workspace_created,2,s0463
u0463,2026-05-19,invite_sent,3,s0463
u0463,2026-05-19,project_created,4,s0463
u0463,2026-05-19,activated,5,s0463
u0464,2026-05-19,signup,1,s0464
u0464,2026-05-19,workspace_created,2,s0464
u0464,2026-05-19,invite_sent,3,s0464
u0464,2026-05-19,project_created,4,s0464
u0464,2026-05-19,activated,5,s0464
u0465,2026-05-19,signup,1,s0465
u0465,2026-05-19,workspace_created,2,s0465
u0466,2026-05-19,signup,1,s0466
u0466,2026-05-19,workspace_created,2,s0466
u0466,2026-05-19,invite_sent,3,s0466
u0466,2026-05-19,project_created,4,s0466
u0466,2026-05-19,activated,5,s0466
u0467,2026-05-19,signup,1,s0467
u0467,2026-05-19,workspace_created,2,s0467
u0467,2026-05-19,invite_sent,3,s0467
u0468,2026-05-19,signup,1,s0468
u0468,2026-05-19,workspace_created,2,s0468
u0469,2026-05-20,signup,1,s0469
u0469,2026-05-20,workspace_created,2,s0469
u0469,2026-05-20,invite_sent,3,s0469
u0470,2026-05-20,signup,1,s0470
u0470,2026-05-20,workspace_created,2,s0470
u0470,2026-05-20,invite_sent,3,s0470
u0470,2026-05-20,project_created,4,s0470
u0470,2026-05-20,activated,5,s0470
u0471,2026-05-20,signup,1,s0471
u0471,2026-05-20,workspace_created,2,s0471
u0471,2026-05-20,invite_sent,3,s0471
u0471,2026-05-20,project_created,4,s0471
u0471,2026-05-20,activated,5,s0471
u0472,2026-05-20,signup,1,s0472
u0472,2026-05-20,workspace_created,2,s0472
u0472,2026-05-20,invite_sent,3,s0472
u0472,2026-05-20,project_created,4,s0472
u0472,2026-05-20,activated,5,s0472
u0473,2026-05-20,signup,1,s0473
u0473,2026-05-20,workspace_created,2,s0473
u0473,2026-05-20,invite_sent,3,s0473
u0473,2026-05-20,project_created,4,s0473
u0473,2026-05-20,activated,5,s0473
u0474,2026-05-20,signup,1,s0474
u0474,2026-05-20,workspace_created,2,s0474
u0474,2026-05-20,invite_sent,3,s0474
u0474,2026-05-20,project_created,4,s0474
u0474,2026-05-20,activated,5,s0474
u0475,2026-05-20,signup,1,s0475
u0475,2026-05-20,workspace_created,2,s0475
u0475,2026-05-20,invite_sent,3,s0475
u0475,2026-05-20,project_created,4,s0475
u0475,2026-05-20,activated,5,s0475
u0476,2026-05-20,signup,1,s0476
u0476,2026-05-20,workspace_created,2,s0476
u0476,2026-05-20,invite_sent,3,s0476
u0476,2026-05-20,project_created,4,s0476
u0476,2026-05-20,activated,5,s0476
u0477,2026-05-20,signup,1,s0477
u0477,2026-05-20,workspace_created,2,s0477
u0478,2026-05-20,signup,1,s0478
u0478,2026-05-20,workspace_created,2,s0478
u0478,2026-05-20,invite_sent,3,s0478
u0479,2026-05-20,signup,1,s0479
u0479,2026-05-20,workspace_created,2,s0479
u0479,2026-05-20,invite_sent,3,s0479
u0480,2026-05-20,signup,1,s0480
u0480,2026-05-20,workspace_created,2,s0480
u0480,2026-05-20,invite_sent,3,s0480
u0480,2026-05-20,project_created,4,s0480
u0480,2026-05-20,activated,5,s0480
